"id","file","taxon","input_data","modelling_method","output_type","future_projections","uncertainty_type","model_performance","model_performance_measure","xmin","xmax","ymin","ymax","x_resolution","y_resolution","spatial_units","crs","repo","data_usage_notes","licence","reference","citation"
"Fa2020-Sterechinus_dentifer-RCP45","Fa2020-Sterechinus_dentifer-RCP45_cog.tif","Sterechinus dentifer","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.61","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Sterechinus_diadema-RCP45","Fa2020-Sterechinus_diadema-RCP45_cog.tif","Sterechinus diadema","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.702","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Sterechinus_neumayeri-RCP45","Fa2020-Sterechinus_neumayeri-RCP45_cog.tif","Sterechinus neumayeri","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.521","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Schizocosmus_abatoides-RCP45","Fa2020-Schizocosmus_abatoides-RCP45_cog.tif","Schizocosmus abatoides","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.598","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_cavernosus-RCP85","Fa2020-Abatus_cavernosus-RCP85_cog.tif","Abatus cavernosus","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.667","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_cordatus-RCP85","Fa2020-Abatus_cordatus-RCP85_cog.tif","Abatus cordatus","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.74","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_curvidens-RCP85","Fa2020-Abatus_curvidens-RCP85_cog.tif","Abatus curvidens","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.494","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_koehleri-RCP85","Fa2020-Abatus_koehleri-RCP85_cog.tif","Abatus koehleri","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,,"CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_ingens-RCP85","Fa2020-Abatus_ingens-RCP85_cog.tif","Abatus ingens","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.625","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_Pseudabatus_nimrodi-RCP85","Fa2020-Abatus_Pseudabatus_nimrodi-RCP85_cog.tif","Abatus (Pseudabatus) nimrodi","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.627","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_philippii-RCP85","Fa2020-Abatus_philippii-RCP85_cog.tif","Abatus philippii","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.495","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Abatus_shackletoni-RCP85","Fa2020-Abatus_shackletoni-RCP85_cog.tif","Abatus shackletoni","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.654","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Amphipneustes_lorioli-RCP85","Fa2020-Amphipneustes_lorioli-RCP85_cog.tif","Amphipneustes lorioli","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.55","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Amphipneustes_rostratus-RCP85","Fa2020-Amphipneustes_rostratus-RCP85_cog.tif","Amphipneustes rostratus","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.629","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Amphipneustes_similis-RCP85","Fa2020-Amphipneustes_similis-RCP85_cog.tif","Amphipneustes similis","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.532","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Antrechinus_mortenseni-RCP85","Fa2020-Antrechinus_mortenseni-RCP85_cog.tif","Antrechinus mortenseni","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.727","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Antrechinus_nordenskjoldi-RCP85","Fa2020-Antrechinus_nordenskjoldi-RCP85_cog.tif","Antrechinus nordenskjoldi","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.522","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Apatopygus_recens-RCP85","Fa2020-Apatopygus_recens-RCP85_cog.tif","Apatopygus recens","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.71","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Arbacia_dufresnii-RCP85","Fa2020-Arbacia_dufresnii-RCP85_cog.tif","Arbacia dufresnii","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.687","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Austrocidaris_canaliculata-RCP85","Fa2020-Austrocidaris_canaliculata-RCP85_cog.tif","Austrocidaris canaliculata","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.637","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Brachysternaster_chesheri-RCP85","Fa2020-Brachysternaster_chesheri-RCP85_cog.tif","Brachysternaster chesheri","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.645","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Brisaster_antarcticus-RCP85","Fa2020-Brisaster_antarcticus-RCP85_cog.tif","Brisaster antarcticus","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.731","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Ctenocidaris_geliberti-RCP85","Fa2020-Ctenocidaris_geliberti-RCP85_cog.tif","Ctenocidaris geliberti","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.595","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Homalocidaris_gigantea-RCP85","Fa2020-Homalocidaris_gigantea-RCP85_cog.tif","Homalocidaris gigantea","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.639","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Ctenocidaris_Eurocidaris_nutrix-RCP85","Fa2020-Ctenocidaris_Eurocidaris_nutrix-RCP85_cog.tif","Ctenocidaris (Eurocidaris) nutrix","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.606","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Ctenocidaris_perrieri-RCP85","Fa2020-Ctenocidaris_perrieri-RCP85_cog.tif","Ctenocidaris perrieri","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.676","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Ctenocidaris_rugosa-RCP85","Fa2020-Ctenocidaris_rugosa-RCP85_cog.tif","Ctenocidaris rugosa","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.661","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Ctenocidaris_speciosa-RCP85","Fa2020-Ctenocidaris_speciosa-RCP85_cog.tif","Ctenocidaris speciosa","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.613","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Ctenocidaris_spinosa-RCP85","Fa2020-Ctenocidaris_spinosa-RCP85_cog.tif","Ctenocidaris spinosa","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.664","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
"Fa2020-Dermechinus_horridus-RCP85","Fa2020-Dermechinus_horridus-RCP85_cog.tif","Dermechinus horridus","occurrences","random forest","habitat suitability",TRUE,,,,-180,179.9,-78,-45,0.1,0.1,"degrees","EPSG:4326",,"The binary map was generated using a threshold of 0.635","CC-BY 4.0","Fabri-Ruiz S, Danis B, Navarro N, Koubbi P, Laffont R, Saucède T (2020) Benthic ecoregionalization based on echinoid fauna of the Southern Ocean supports current proposals of Antarctic Marine Protected Areas under IPCC scenarios of climate change. 10.1111/gcb.14988","See reference"
